Unnamed: 0,segment_id,polygon_id,class_id,pixels_cluster,alphas
2056,41378,0,6,[0 1 1 0 1 1 0 0 0 0 0 0],"[0.69, 0.32]"
2057,41379,0,6,[1 1 0 1 1 0 0 0 0 0 0 0 0 0],"[0.55, 0.46]"
2058,41380,0,6,[0 1 1 0 0 0 1 1 0 0 1 1 0 0 0 1 1 0],"[0.52, 0.49]"
2059,41381,0,6,[1 1 1 1 1 1 1 1 1 0 0 0 0 0 0],"[0.69, 0.32]"
2060,41382,0,6,[0 0 0 0 0 0 0 1 0 0 1 1 1],"[0.23, 0.78]"
2061,41383,0,6,[1 1 1 0 0 1 1 1 0 0 0 0 0 0 0 0],"[0.64, 0.37]"
2062,41384,0,5,[1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.4, 0.61]"
2063,41385,0,5,[1 1 0 0 1 1 0 0 1 1 1 0 1],"[0.38, 0.63]"
2064,41386,0,5,[1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0],"[0.77, 0.24]"
2065,41387,0,4,[1 1 1 1 0 1 1 0 0 0 0 0 0 0],"[0.28, 0.73]"
2066,41388,0,5,[1 1 1 1 1 1 1 1 1 0 0 0 1 0 0],"[0.75, 0.26]"
2067,41389,0,6,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0],"[0.5, 0.51]"
2068,41390,0,5,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.59, 0.42]"
2069,41391,0,5,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.51, 0.5]"
2070,41392,0,6,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1],"[0.6, 0.41]"
2071,41393,0,4,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.49, 0.52]"
2072,41394,0,5,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.16, 0.85]"
2073,41395,0,5,[1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0],"[0.22, 0.79]"
2074,41396,0,5,[0 0 1 1 0 0 1 1 0 0 0 0 0],"[0.33, 0.68]"
2075,41397,0,5,[0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 1],"[0.86, 0.15]"
2076,41398,0,6,[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.75, 0.26]"
2077,41399,0,5,[0 0 0 1 1 0 0 1 1 1 1 0 0 0],"[0.68, 0.33]"
2078,41400,0,6,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.3, 0.71]"
2079,42310,0,6,[0 0 1 1 0 1 1 0 0 1 1 0 0 0 1 0 0 0],"[0.36, 0.65]"
2080,42311,0,6,[1 1 1 1 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0],"[0.31, 0.7]"
2081,42312,0,3,[1 1 0 1 1 0 0 0 1 1 0 0 0 1 0 0],"[0.66, 0.35]"
2082,42313,0,6,[1 1 1 1 0 0 0 0 0],"[0.39, 0.62]"
2083,42314,0,6,[1 1 0 1 1 1 0 0 0 1 1 0 0 0 0],"[0.42, 0.59]"
2084,42361,0,5,[0 0 0 0 0 0 1 0 1 0 1],"[0.45, 0.56]"
2085,42362,0,6,[1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 0 0],"[0.65, 0.36]"
2086,42363,0,5,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0],"[0.25, 0.76]"
2087,42364,0,5,[0 0 1 0 1 0 0 0],"[0.36, 0.65]"
2088,42365,0,6,[0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1],"[0.65, 0.36]"
2089,42366,0,6,[1 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 1],"[0.44, 0.57]"
2090,42444,0,5,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0],"[0.34, 0.67]"
2091,42445,0,6,[0 0 1 0 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1],"[0.82, 0.19]"
2092,42446,0,3,[1 0 0 0 0 0 0 1 0 0 1 0 0 0],"[0.47, 0.54]"
2093,42447,0,3,[0 1 1 1 0 1 1 1 0 1 1 0 0 0 1 0 0 0 1],"[0.51, 0.5]"
2094,42448,0,3,[0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0],"[0.39, 0.62]"
2095,42449,0,6,[1 0 0 1 1 0 0 1 1 1 1 1 1 1 1],"[0.57, 0.44]"
2096,42450,0,5,[1 1 1 1 1 1 1 0 0 0 0 0],"[0.7, 0.31]"
2097,42451,0,5,[0 0 0 0 0 1 1 0 0 0 1 1 0 0 1 1 1 1 0 1 1 1 1],"[0.32, 0.69]"
2098,42452,0,5,[1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],"[0.6, 0.41]"
2099,42453,0,6,[0 0 0 0 0 0 1 1 0 1 1 1 1 1 1 1 1 0 1],"[0.79, 0.22]"
2100,42454,0,5,[1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"[0.22, 0.79]"
2101,42663,0,6,[0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0],"[0.35, 0.66]"
2102,42664,0,6,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.34, 0.67]"
2103,42665,0,3,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.79, 0.22]"
2104,42666,0,6,[0 0 0 0 1 0 0 0 0 0 0 1 1 0 1 1],"[0.43, 0.58]"
2105,42667,0,6,[0 0 0 0 0 0 0 0 1 1 1 0 0 1 0],"[0.45, 0.56]"
2106,42668,0,6,[0 1 1 0 0 1 1 0 0 1 0 0 0 0 0],"[0.22, 0.79]"
2107,42669,0,3,[0 0 0 0 0 1 1 0 0 1 1],"[0.61, 0.4]"
2108,42670,0,6,[1 0 0 1 1 0 0 0 1 0 0 1 0 0],"[0.21, 0.8]"
2109,42671,0,3,[1 0 0 1 0 1 1 0 1 1],"[0.36, 0.65]"
2110,42672,0,3,[1 1 1 1 0 1 1 1 1 0 0 1 1 0 0 1 1],"[0.54, 0.47]"
2111,42673,0,6,[0 0 1 1 0 0 1 1 1 1 1 1 1 1 1 0 1],"[0.43, 0.58]"
2112,42674,0,6,[1 1 1 1 1 1 1 0 0 1 1 0 0],"[0.72, 0.29]"
2113,42675,0,6,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1],"[0.54, 0.47]"
2114,42676,0,6,[0 0 0 1 1 0 0 0 1 1 1 1 1 1 1 1],"[0.69, 0.32]"
2115,42677,0,3,[0 0 0 0 0 0 1 1 1 0 0 1 1 1 0 0 1 1 1],"[0.72, 0.29]"
2116,42678,0,3,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0],"[0.51, 0.5]"
2117,42679,0,5,[0 0 1 1 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0],"[0.37, 0.64]"
2118,42680,0,5,[1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0],"[0.57, 0.44]"
2119,42681,0,6,[0 0 0 1 1 0 1 1 1 0 1 1 0 0 0 0 0],"[0.6, 0.41]"
2120,42682,0,5,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1],"[0.6, 0.41]"
2121,42683,0,5,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1 1 1],"[0.26, 0.75]"
2122,42684,0,5,[0 0 1 0 0 0 0 0 1 0 0 0 1 1 0 0 1],"[0.28, 0.73]"
2123,42685,0,5,[1 0 1 1 1 0 1 1 1 1 0 0 1 0 0 0 0 0],"[0.55, 0.46]"
2124,42686,0,5,[0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0],"[0.43, 0.58]"
2125,42687,0,5,[0 0 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1],"[0.44, 0.57]"
2126,42688,0,4,[1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0],"[0.65, 0.36]"
2127,42689,0,4,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.55, 0.46]"
2128,42690,0,4,[0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0],"[0.46, 0.55]"
2129,42691,0,5,[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0],"[0.4, 0.61]"
2130,42692,0,5,[0 0 1 1 1 1 1 1],"[0.61, 0.4]"
2131,42693,0,6,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.55, 0.46]"
2132,42694,0,5,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.31, 0.7]"
2133,42695,0,3,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.46, 0.55]"
2134,42696,0,6,[0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.61, 0.4]"
2135,42697,0,5,[0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.95, 0.06]"
2136,42698,0,6,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0],"[0.26, 0.75]"
2137,42699,0,5,[0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.85, 0.16]"
2138,42700,0,5,[1 1 1 0 0 0 0 0 0 0 0],"[0.17, 0.84]"
2139,42701,0,6,[1 1 1 0 0 1 1 1 0 0 1 1 1 0 0 1 1 1 0],"[0.42, 0.59]"
2140,42702,0,5,[0 1 1 0 0 1 1 0 0 0 0 0 0],"[0.41, 0.6]"
2141,42703,0,5,[0 0 1 1 1 0 0 1 1 1 1 0 0 1 1 0 0],"[0.49, 0.52]"
2142,42704,0,6,[0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.52, 0.49]"
2143,43599,0,6,[1 1 0 0 1 1 0 0 0 1 0 0 0 0],"[0.75, 0.26]"
2144,43600,0,5,[0 0 1 1 1 1 1 1 1 1 1 1],"[0.43, 0.58]"
2145,43601,0,6,[1 1 1 0 1 1 0 0 0 1 1 0 0 0],"[0.58, 0.43]"
2146,43648,0,6,[1 1 1 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0],"[0.32, 0.69]"
2147,43649,0,6,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 1 0 0],"[0.48, 0.53]"
2148,43650,0,5,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"[0.65, 0.36]"
2149,43717,0,6,[0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1],"[0.68, 0.33]"
2150,43718,0,6,[1 1 1 0 0 1 1 0 0 0 0 0 0 0],"[0.32, 0.69]"
2151,43719,0,5,[1 1 1 1 1 0 0 1 0 0 0 1 0 0],"[0.78, 0.23]"
2152,43720,0,6,[0 0 0 0 0 0 0 0 0 0 0 1 1 1],"[0.42, 0.59]"
2153,43721,0,5,[1 1 1 1 1 1 1 1 1 0 0 1 0 0],"[0.13, 0.88]"
2154,43722,0,5,[1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0],"[0.68, 0.33]"
2155,43723,0,6,[1 1 1 0 0 0 0 0 0 0 0 0 0],"[0.71, 0.3]"
2156,43724,0,5,[0 1 1 1 0 0 1 1 1 1 0 0 1 0 0 1 1],"[0.39, 0.62]"
2157,43725,0,4,[0 0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.53, 0.48]"
2158,43726,0,6,[0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1],"[0.31, 0.7]"
2159,43727,0,5,[0 0 1 1 1 0 0 1 1 1 0 0 0 0 0],"[0.59, 0.42]"
2160,43926,0,5,[0 0 0 0 1 1 1 1],"[0.24, 0.77]"
2161,43927,0,6,[0 0 0 0 0 0 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],"[0.36, 0.65]"
2162,43928,0,5,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1],"[0.46, 0.55]"
2163,43929,0,6,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1 0],"[0.31, 0.7]"
2164,43930,0,6,[0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 1],"[0.32, 0.69]"
2165,43931,0,6,[0 0 1 1 0 0 1 1 0 0 1 1 1 0 0 1 1 1],"[0.57, 0.44]"
2166,43932,0,5,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0],"[0.75, 0.26]"
2167,43933,0,6,[0 0 0 1 1 0 0 1 1 1 1 1 1 1 1 1],"[0.22, 0.79]"
2168,43934,0,6,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.52, 0.49]"
2169,43935,0,3,[1 1 0 0 1 1 0 0 0 0 0 0 0 0 0],"[0.51, 0.5]"
2170,43936,0,3,[1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 0],"[0.39, 0.62]"
2171,43937,0,6,[0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0],"[0.39, 0.62]"
2172,43938,0,6,[0 0 0 0 0 1 1 0 0 1 1 1],"[0.36, 0.65]"
2173,43939,0,3,[0 0 0 1 1 0 0 0 0 1 1],"[0.72, 0.29]"
2174,43940,0,6,[1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"[0.38, 0.63]"
2175,43941,0,6,[1 1 1 1 1 1 1 1 0 0 0 0],"[0.28, 0.73]"
2176,43942,0,4,[0 1 1 0 0 1 1 0 0 1 1 0 0 1 1 1],"[0.37, 0.64]"
2177,43943,0,6,[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0],"[0.32, 0.69]"
2178,43944,0,6,[1 1 1 1 1 1 0 0 1 1 1 1],"[0.69, 0.32]"
2179,43945,0,6,[0 1 0 1 1 0 0 0 1 0 0 1 1],"[0.35, 0.66]"
2180,43946,0,5,[1 1 0 0 1 1 0 1 1 1 0 1 1 1],"[0.34, 0.67]"
2181,43947,0,5,[1 1 1 1 1 0 0 1 1 1 0 1 1 1],"[0.11, 0.9]"
2182,43948,0,5,[0 0 0 0 0 0 0 0 1 1 0 0 1 1 0],"[0.88, 0.13]"
2183,43949,0,5,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 0],"[0.88, 0.13]"
2184,43950,0,5,[0 0 0 0 1 1 0 0 1 1 1 0 1 1 1 1],"[0.4, 0.61]"
2185,43951,0,3,[0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0],"[0.49, 0.52]"
2186,43952,0,5,[1 1 1 1 1 1 1 0 0 0 0 0 0 0],"[0.37, 0.64]"
2187,43953,0,6,[1 0 0 1 0 0 1 1 1 0 0 1 1 1 0 0],"[0.3, 0.71]"
2188,43954,0,6,[0 0 1 1 1 0 0 1 1 1 0 0 0 0 0 0],"[0.48, 0.53]"
2189,43955,0,4,[1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 0 0 1 1],"[0.54, 0.47]"
2190,43956,0,5,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.58, 0.43]"
2191,43957,0,5,[0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1],"[0.39, 0.62]"
2192,43958,0,5,[1 1 0 0 1 1 1 0 0 1 1 1 1 1 1 1 1],"[0.4, 0.61]"
2193,43959,0,5,[1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.29, 0.72]"
2194,43960,0,5,[0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0],"[0.57, 0.44]"
2195,43961,0,6,[0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0],"[0.56, 0.45]"
2196,43962,0,6,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.45, 0.56]"
2197,43963,0,6,[0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0],"[0.67, 0.34]"
2198,43964,0,6,[1 1 0 0 1 1 0 0 1 1 1 1 1 1 1],"[0.44, 0.57]"
2199,43965,0,5,[0 0 0 1 1 0 0 0 0 0 1 1 1 0 0],"[0.61, 0.4]"
2200,43966,0,6,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0],"[0.38, 0.63]"
2201,43967,0,5,[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.79, 0.22]"
2202,43968,0,5,[1 0 0 0 1 0 0 0 1 1 1 1 1 1 1 1],"[0.43, 0.58]"
2203,43969,0,6,[0 0 1 0 0 1 1 0 0 1 0 0],"[0.5, 0.51]"
2204,43970,0,5,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0],"[0.72, 0.29]"
2205,43971,0,5,[0 0 1 0 1 0 0 1 0 1 1 1 1 1 0 1 1 1 1 0],"[0.46, 0.55]"
2206,43972,0,3,[0 1 1 0 1 1 0 0 0 0 0],"[0.49, 0.52]"
2207,44871,0,5,[0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0],"[0.74, 0.27]"
2208,44872,0,5,[1 1 1 1 1 0 0 1 0 0 0 0 1],"[0.26, 0.75]"
2209,44926,0,6,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1],"[0.21, 0.8]"
2210,44927,0,6,[1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1],"[0.5, 0.51]"
2211,44928,0,6,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.6, 0.41]"
2212,44929,0,6,[0 0 0 0 1 1 1 1 1 1 1 1 1 1],"[0.28, 0.73]"
2213,44930,0,6,[0 0 0 0 1 1 1 1],"[0.55, 0.46]"
2214,44931,0,5,[0 0 0 1 0 0 0 0 1 1 0 0 1 1 0 0 1 1],"[0.61, 0.4]"
2215,44932,0,4,[0 0 0 0 0 0 0 0 1 1],"[0.47, 0.54]"
2216,44933,0,5,[0 0 1 1 0 0 1 1],"[0.57, 0.44]"
2217,44934,0,5,[1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"[0.46, 0.55]"
2218,45003,0,5,[0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],"[0.41, 0.6]"
2219,45004,0,6,[0 1 0 0 0 0 1 0 0 0 1 1 1 1 1],"[0.3, 0.71]"
2220,45005,0,3,[0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.79, 0.22]"
2221,45006,0,3,[0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1],"[0.49, 0.52]"
2222,45007,0,6,[1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.39, 0.62]"
2223,45008,0,6,[1 1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1 1],"[0.65, 0.36]"
2224,45009,0,6,[0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1],"[0.7, 0.31]"
2225,45010,0,6,[1 1 0 0 1 1 0 0 1 1 1 1 1 1 1 1],"[0.63, 0.38]"
2226,45011,0,5,[1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 0],"[0.53, 0.48]"
2227,45012,0,3,[1 1 1 1 1 1 1 1 1 0 0 0 0],"[0.65, 0.36]"
2228,45213,0,6,[1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0],"[0.63, 0.38]"
2229,45214,0,6,[0 0 0 1 1 0 0 0 1 1 0 0 0 1 1 0 0 1 1 1],"[0.6, 0.41]"
2230,45215,0,6,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.59, 0.42]"
2231,45216,0,6,[1 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0],"[0.42, 0.59]"
2232,45217,0,6,[0 0 0 0 0 0 0 1 1 1 1 1],"[0.73, 0.28]"
2233,45218,0,4,[0 0 1 1 0 0 1 1 1 1 1 1],"[0.84, 0.17]"
2234,45219,0,6,[1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1],"[0.87, 0.14]"
2235,45220,0,6,[0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0],"[0.36, 0.65]"
2236,45221,0,6,[0 1 1 0 1 0 0 0 0],"[0.44, 0.57]"
2237,45222,0,6,[1 1 0 0 0 1 1 0 0 0 1 1 0 0 0 1 1 0 0 0 0],"[0.53, 0.48]"
2238,45223,0,6,[1 1 0 1 1 0 0 1 0 1 1 1 1 1 1],"[0.39, 0.62]"
2239,45224,0,5,[0 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0],"[0.11, 0.9]"
2240,45225,0,6,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.51, 0.5]"
2241,45226,0,6,[0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],"[0.6, 0.41]"
2242,45227,0,6,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0],"[0.4, 0.61]"
2243,45228,0,5,[1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 0 1],"[0.1, 0.91]"
2244,45229,0,5,[0 0 0 1 1 1 0 1 1],"[0.45, 0.56]"
2245,45230,0,5,[0 0 1 0 0 1 1 1 1 1 1 1 1],"[0.67, 0.34]"
2246,45231,0,6,[1 1 0 0 1 0 0 0 0 0 0 0 0 1],"[0.42, 0.59]"
2247,45232,0,5,[0 0 1 1 0 1 1 0 0 1 1 0 0],"[0.59, 0.42]"
2248,45233,0,5,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.68, 0.33]"
2249,45234,0,6,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0],"[0.84, 0.17]"
2250,45235,0,5,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0 0],"[0.39, 0.62]"
2251,45236,0,4,[0 0 0 0 1 1 0 0 0 0 0 0 0 1 1 1 0 0 1 1 1],"[0.51, 0.5]"
2252,45237,0,4,[0 0 1 1 1 1 1 1 1],"[0.48, 0.53]"
2253,45238,0,5,[1 1 1 1 0 0 1 1 0 0 1 0 1 0],"[0.44, 0.57]"
2254,45239,0,5,[1 0 1 1 1 1 0 1 1 1 0 0 0],"[0.51, 0.5]"
2255,45240,0,5,[0 0 0 0 0 0 0 0 0 1 1 1 1 1 1],"[0.47, 0.54]"
2256,45241,0,5,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 0 0],"[0.64, 0.37]"
2257,45242,0,5,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0],"[0.81, 0.2]"
2258,45243,0,6,[0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 1 1],"[0.54, 0.47]"
2259,45244,0,2,[0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0],"[0.5, 0.51]"
2260,45245,0,2,[1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1],"[0.59, 0.42]"
2261,45246,0,6,[1 1 1 1 1 1 1 1 0 0 1 1 0 0 0 0],"[0.33, 0.68]"
2262,45247,0,5,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.67, 0.34]"
2263,45248,0,6,[1 1 0 0 1 1 0 0 1 1 1 1 1 1 1 1 1],"[0.79, 0.22]"
2264,45249,0,6,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0],"[0.57, 0.44]"
2265,45250,0,6,[0 0 0 1 0 0 1 1 0 0 1 1 1 0 0 1],"[0.38, 0.63]"
2266,45251,0,3,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1],"[0.56, 0.45]"
2267,45252,0,6,[1 1 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.44, 0.57]"
2268,45253,0,5,[0 0 1 1 0 0 1 1 1 1 0 0 1 1 0 0],"[0.24, 0.77]"
2269,45254,0,5,[1 1 0 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0],"[0.45, 0.56]"
2270,46166,0,5,[0 0 0 0 0 1 0 0 0 0],"[0.31, 0.7]"
2271,46167,0,6,[0 0 1 1 0 0 1 0 0 1],"[0.36, 0.65]"
2272,46168,0,6,[0 0 0 0 1 0 0 0 1 0 0 1],"[0.84, 0.17]"
2273,46169,0,3,[0 0 0 1 1 1 1 1 1 1 1 1 1 1],"[0.61, 0.4]"
2274,46170,0,4,[1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.46, 0.55]"
2275,46212,0,6,[0 1 0 0 1 0 0 1 0 0 1],"[0.44, 0.57]"
2276,46213,0,6,[0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1],"[0.53, 0.48]"
2277,46214,0,6,[1 1 0 0 0 0 0 0 0 0 0 0 0 0 0],"[0.44, 0.57]"
2278,46215,0,6,[1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0],"[0.57, 0.44]"
2279,46216,0,6,[1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 0],"[0.3, 0.71]"
2280,46217,0,5,[1 1 1 1 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0],"[0.39, 0.62]"
2281,46218,0,6,[1 1 1 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0],"[0.37, 0.64]"
2282,46287,0,5,[0 0 0 1 0 0 0 1 1 0 0 1 1 1 1 0 0 1 1 1 0 0 1 1],"[0.45, 0.56]"
2283,46288,0,3,[0 0 1 1 0 0 1 1 0 0 0 1 1 1 1 1 1 1],"[0.77, 0.24]"
2284,46289,0,6,[1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.51, 0.5]"
2285,46290,0,6,[0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.44, 0.57]"
2286,46291,0,5,[0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.34, 0.67]"
2287,46292,0,5,[1 1 1 0 0 1 1 0 0 0 1 1 1 0 0 0 0 1 0 0],"[0.24, 0.77]"
2288,46293,0,6,[0 0 0 0 0 0 0 0 0 1 1 1 1 1 1],"[0.34, 0.67]"
2289,46294,0,3,[1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1],"[0.92, 0.09]"
2290,46295,0,5,[0 0 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0],"[0.47, 0.54]"
2291,46296,0,5,[1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 0 0 0 1 1 1],"[0.19, 0.82]"
2292,46297,0,5,[0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 1 1],"[0.43, 0.58]"
2293,46298,0,5,[1 0 0 1 1 0 0 1 1 0 0 0 0],"[0.88, 0.13]"
2294,46525,0,6,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.63, 0.38]"
2295,46526,0,5,[1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.68, 0.33]"
2296,46527,0,6,[1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0],"[0.68, 0.33]"
2297,46528,0,6,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.49, 0.52]"
2298,46529,0,6,[1 1 1 0 0 1 1 1 1 0 0 0 0 0],"[0.38, 0.63]"
2299,46530,0,6,[0 0 0 0 0 0 0 0 1 1 0 0 1 1],"[0.56, 0.45]"
2300,46531,0,6,[0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1],"[0.47, 0.54]"
2301,46532,0,3,[0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1],"[0.46, 0.55]"
2302,46533,0,5,[0 0 0 0 0 0 0 0 1 1 1 1],"[0.38, 0.63]"
2303,46534,0,6,[0 0 0 0 0 0 0 0 0 0 0 1 1 0 0],"[0.26, 0.75]"
